Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
accent chairs,3,2,74000,79,0.86,https://www.wayfair.com/furniture/sb0/accent-chairs-c416225.html,4810,0.01,4136.00,1,43300000,"[67,82,55,67,55,67,67,55,67,55,67,55]",2023-04-16,"Site links, Video, Image, Shopping ads, Popular products, Related searches",commercial,Organic
curtain,2,3,40500,82,1.41,https://www.wayfair.com/decor-pillows/sb0/curtains-drapes-c481844.html,3321,0.01,4682.00,1,1170000000,"[36,54,44,44,66,29,66,54,44,36,36,44]",2023-04-16,"Site links, Video, Image, FAQ, Indented, Popular products, Related searches",commercial,Organic
bathroom cabinets,2,2,40500,74,0.79,https://www.wayfair.com/storage-organization/sb0/bathroom-cabinets-shelving-c1826530.html,5346,0.01,4223.00,1,143000000,"[66,54,54,54,54,54,54,54,54,44,66,54]",2023-04-16,"Site links, Video, Image, Shopping ads, FAQ, Popular products, Related searches",commercial,Organic
wayfair credit card login,3,3,40500,66,2.31,https://www.wayfair.com/wayfaircard,3321,0.01,7671.00,0.07,7400000,"[66,81,81,66,100,81,66,66,66,81,81,54]",2023-04-16,"Image pack, Video, FAQ, Indented, Related searches","navigational, transactional",Organic
fire pit,6,5,110000,77,0.85,https://www.wayfair.com/outdoor/sb0/fire-pits-c532597.html,3850,0.01,3272.00,1,272000000,"[54,54,67,54,45,36,54,67,67,54,30,24]",2023-04-16,"Site links, Video, Image, Shopping ads, FAQ, Indented, Popular products, Related searches",commercial,Organic
outdoor decor,1,1,12100,61,0.56,https://www.wayfair.com/outdoor/cat/outdoor-decor-c215436.html,3000,0.01,1680.00,1,1420000000,"[44,66,66,36,36,29,16,20,13,20,20,24]",2023-04-17,"Site links, Video, Image, Popular products, Related searches",commercial,Organic
floor lamps for living room,2,1,22200,65,0.62,https://www.wayfair.com/lighting/sb0/floor-lamps-c416504.html,2930,0.01,1816.00,1,62500000,"[36,44,29,36,44,44,54,81,66,54,100,44]",2023-04-16,"Site links, Video, Image, FAQ, Popular products, Related searches",commercial,Organic
curio cabinet,1,1,40500,64,0.51,https://www.wayfair.com/furniture/sb1/curio-display-china-cabinets-c415179-a74011~272676.html,5346,0.01,2726.00,1,5920000,"[66,66,66,54,66,54,81,54,66,66,81,54]",2023-04-16,"Video, Image, Popular products, Related searches",commercial,Organic
crib,4,5,60500,82,0.45,https://www.wayfair.com/baby-kids/sb0/cribs-c1838963.html,3932,0.01,1769.00,1,179000000,"[55,45,55,55,45,67,45,45,55,45,55,45]",2023-04-16,"Top stories, Site links, Video, Image, Popular products, Related searches",commercial,Organic
modular sectional,1,2,18100,55,1.78,https://www.wayfair.com/furniture/sb1/modular-sectionals-c413893-a3061~37142.html,4488,0.01,7990.00,1,18500000,"[54,67,44,54,44,67,67,44,54,44,81,67]",2023-04-16,"Site links, Video, Image, People also ask, FAQ, Popular products, Related searches",commercial,Organic
recliner sofa,2,3,27100,64,1.03,https://www.wayfair.com/furniture/sb1/reclining-sofas-c413892-a2546~5517.html,3577,0.01,3684.00,1,20800000,"[29,66,24,36,24,54,44,24,29,66,44,44]",2023-04-16,"Site links, Video, Image, Shopping ads, FAQ, Indented, Popular products, Related searches",commercial,Organic
wooden bed frame,1,1,14800,50,1.55,https://www.wayfair.com/furniture/sb1/wood-beds-c46122-a3006~7094.html,3670,0.01,5689.00,1,259000000,"[54,24,29,29,36,44,36,24,16,24,36,24]",2023-04-16,"Video, Image, Shopping ads, FAQ, Popular products, Related searches",commercial,Organic
decorative pillows,2,1,22200,78,0.52,https://www.wayfair.com/decor-pillows/sb0/throw-pillows-c417136.html,2930,0.01,1523.00,1,248000000,"[54,66,54,44,66,66,66,44,54,54,66,44]",2023-04-16,"Site links, Video, Image, Shopping ads, FAQ, Popular products, Related searches",commercial,Organic
room divider,4,3,74000,77,0.53,https://www.wayfair.com/furniture/sb0/room-dividers-c416703.html,3256,0.01,1725.00,1,50600000,"[30,36,36,36,100,54,44,54,54,54,44,54]",2023-04-16,"Site links, Video, Image, Shopping ads, FAQ, Popular products, Related searches",commercial,Organic
sectional sofas,4,5,49500,85,1.41,https://www.wayfair.com/furniture/sb0/sectionals-c413893.html,3217,0.01,4536.00,1,19000000,"[66,66,54,54,66,66,54,54,66,54,66,54]",2023-04-16,"Site links, Video, Image, Shopping ads, FAQ, Popular products, Related searches",commercial,Organic
u shaped sectional,1,1,14800,42,1.34,https://www.wayfair.com/furniture/sb1/u-shaped-sectionals-c413893-a123588~388637.html,3670,0.01,4918.00,1,97,"[54,54,29,36,44,54,44,44,44,36,44,44]",2023-04-16,"Site links, Video, Image, AdWords bottom, Shopping ads, FAQ, Indented, Popular products, Related searches",commercial,Organic
entryway bench,1,2,33100,58,0.73,https://www.wayfair.com/keyword.php?keyword=entryway+bench,4369,0.01,3189.00,1,10800000,"[54,44,30,24,36,44,30,44,44,44,54,44]",2023-04-16,"Image pack, Site links, Video, Popular products, Related searches",commercial,Organic
oversized chair,1,2,18100,44,0.71,https://www.wayfair.com/furniture/sb1/oversized-accent-chairs-c416225-a131809~442606.html,4488,0.01,3187.00,1,1040000000,"[67,54,44,44,54,67,54,54,67,44,54,54]",2023-04-16,"Video, Image, FAQ, Indented, Popular products, Related searches",commercial,Organic
fireplace tv stand,4,4,60500,76,0.77,https://www.wayfair.com/home-improvement/sb0/fireplace-tv-stands-c1876306.html,3932,0.01,3028.00,1,98,"[24,20,20,20,20,20,30,44,81,54,44,30]",2023-04-16,"Site links, Video, Image, FAQ, Popular products, Related searches",commercial,Organic
home office furniture,1,1,14800,78,2.04,https://www.wayfair.com/furniture/cat/office-furniture-c332627.html,3670,0.01,7487.00,1,1040000000,"[66,54,44,54,44,54,44,44,44,44,54,44]",2023-04-16,"Site links, Video, Image, FAQ, Indented, Popular products, Related searches",commercial,Organic
small coffee tables,1,1,12100,51,0.54,https://www.wayfair.com/furniture/sb0/small-coffee-tables-c1867756.html,3000,0.01,1620.00,1,241000000,"[66,54,44,66,54,81,66,81,66,66,81,54]",2023-04-16,"Video, Image, FAQ, Popular products, Related searches",commercial,Organic
mattress foundation,1,1,12100,53,2.47,https://www.wayfair.com/bed-bath/sb0/box-springs-foundations-c1817495.html,3000,0.01,7411.00,1,37700000,"[29,54,100,36,36,44,36,13,16,10,13,10]",2023-04-16,"Video, Image, FAQ, Popular products, Related searches",commercial,Organic
love seats,1,1,12100,72,0.75,https://www.wayfair.com/furniture/sb0/loveseats-c413896.html,3000,0.01,2250.00,1,428000000,"[66,36,66,44,44,81,44,54,24,24,66,19]",2023-04-17,"Site links, Video, Image, Shopping ads, Indented, Popular products, Related searches",commercial,Organic
futon beds,1,1,12100,78,0.62,https://www.wayfair.com/furniture/sb0/futons-c1780368.html,3000,0.01,1860.00,1,465000000,"[100,44,36,54,29,81,54,44,36,44,36,36]",2023-04-16,"Site links, Video, Image, Shopping ads, FAQ, Popular products, Related searches",commercial,Organic
wood bed frame,1,1,14800,47,1.55,https://www.wayfair.com/furniture/sb1/wood-beds-c46122-a3006~7094.html,3670,0.01,5689.00,1,666000000,"[36,81,44,54,81,54,100,44,81,36,54,36]",2023-04-16,"Image pack, Video, Image, AdWords bottom, Shopping ads, FAQ, Popular products, Related searches",commercial,Organic
dining room sets,4,4,90500,83,1.10,https://www.wayfair.com/furniture/sb0/kitchen-dining-room-sets-c46025.html,3982,0.01,4380.00,1,652000000,"[66,54,54,44,54,54,44,54,54,44,44,44]",2023-04-16,"Site links, Video, Shopping ads, FAQ, Popular products, Related searches",commercial,Organic
accent cabinet,1,1,18100,48,0.71,https://www.wayfair.com/furniture/sb1/accent-cabinets-chests-c504731-a1175~14740.html,4488,0.01,3187.00,1,51300000,"[44,36,20,20,29,44,20,29,36,36,54,36]",2023-04-16,"Site links, Video, Image, Popular products, Related searches",commercial,Organic
floor length mirror,1,2,12100,65,0.58,https://www.wayfair.com/decor-pillows/sb0/full-length-mirrors-c1860918.html,3000,0.01,1740.00,1,105000000,"[66,54,66,54,66,81,54,44,81,54,66,44]",2023-04-16,"Site links, Video, Image, Indented, Popular products, Related searches",commercial,Organic
wayfair stock,4,3,49500,71,1.67,https://investor.wayfair.com/stock/default.aspx,3217,0.01,5373.00,0.14,86,"[36,45,82,36,30,55,36,36,45,24,67,55]",2023-04-16,"Image pack, Site links, Video, FAQ, Indented, Related searches",informational,Organic
double bed,1,1,22200,56,1.10,https://www.wayfair.com/furniture/sb1/full-double-beds-c46122-a115~126.html,2930,0.01,3223.00,1,2900000000,"[81,81,66,100,100,81,66,81,66,66,100,66]",2023-04-16,"Image pack, Site links, Video, Image, FAQ, Popular products, Related searches","commercial, informational",Organic
pergola,3,3,201000,75,1.52,https://www.wayfair.com/outdoor/sb0/pergolas-c1828022.html,4824,0.01,7332.00,1,137000000,"[66,66,81,81,81,54,44,36,29,29,44,44]",2023-04-16,"Image pack, Site links, Video, Image, Shopping ads, People also ask, FAQ, Popular products, Related searches",commercial,Organic
full length mirror,3,4,49500,69,0.43,https://www.wayfair.com/decor-pillows/sb0/full-length-mirrors-c1860918.html,3217,0.01,1383.00,1,1530000000,"[44,44,54,44,54,54,54,44,54,81,54,44]",2023-04-16,"Site links, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
sofa set,1,1,18100,66,0.97,https://www.wayfair.com/furniture/sb0/living-room-sets-c46145.html,4488,0.01,4354.00,1,1670000000,"[54,54,66,81,81,66,66,81,100,44,81,54]",2023-04-16,"Site links, Video, Image, Popular products, Related searches",commercial,Organic
white dresser,3,3,60500,71,0.83,https://www.wayfair.com/furniture/sb1/white-dressers-chests-c46091-a124~164.html,4961,0.01,4117.00,1,91,"[54,36,44,44,44,44,44,36,36,36,44,44]",2023-04-16,"Site links, Video, Image, Popular products, Related searches",commercial,Organic
end tables,2,5,49500,64,0.72,https://www.wayfair.com/furniture/sb0/end-side-tables-c414604.html,4059,0.01,2922.00,1,1020000000,"[36,44,36,36,44,30,30,36,30,30,36,24]",2023-04-16,"Site links, Video, Image, FAQ, Popular products, Related searches",commercial,Organic
vanity mirror,3,2,60500,70,0.76,https://www.wayfair.com/home-improvement/sb0/vanity-mirrors-c433039.html,4961,0.01,3770.00,1,198000000,"[66,54,54,54,54,66,81,66,81,100,81,66]",2023-04-16,"Site links, Video, Image, FAQ, Popular products, Related searches",commercial,Organic
dining table set,3,3,49500,83,1.02,https://www.wayfair.com/furniture/sb0/kitchen-dining-room-sets-c46025.html,4059,0.01,4140.00,1,507000000,"[81,44,44,36,54,44,54,54,54,44,44,36]",2023-04-16,"Site links, Video, Image, FAQ, Popular products, Related searches",commercial,Organic
large wall clocks,1,1,12100,60,0.51,https://www.wayfair.com/decor-pillows/sb1/large-wall-clocks-c417053-a130557~433701.html,3000,0.01,1530.00,1,94100000,"[29,44,24,44,29,36,44,24,44,29,29,54]",2023-04-16,"Video, Image, People also ask, FAQ, Popular products, Related searches",commercial,Organic
bathroom mirrors,3,3,49500,68,1.25,https://www.wayfair.com/home-improvement/cat/bathroom-mirrors-c215789.html,4059,0.01,5073.00,1,77000000,"[66,81,54,54,66,66,66,44,44,44,44,54]",2023-04-16,"Site links, Image, AdWords top, AdWords bottom, Shopping ads, Video Carousel, FAQ, Popular products, Related searches",commercial,Organic
lamp,5,7,110000,86,0.77,https://www.wayfair.com/lighting/cat/table-floor-lamps-c215429.html,3850,0.01,2964.00,1,1150000000,"[81,54,54,81,54,81,81,81,66,54,54,54]",2023-04-16,"Top stories, Image pack, Site links, Video, Image, Shopping ads, Indented, Popular products, Related searches",commercial,Organic
mid century modern coffee table,1,1,12100,50,0.97,https://www.wayfair.com/furniture/sb1/mid-century-modern-coffee-tables-c414602-a154690~516717.html,3000,0.01,2910.00,1,60900000,"[54,44,66,66,54,44,44,44,54,44,44,54]",2023-04-16,"Image pack, Video, Image, Popular products, Related searches",commercial,Organic
corner desk,3,3,49500,65,0.67,https://www.wayfair.com/furniture/sb1/corner-desks-c1780384-a331~332301.html,3217,0.01,2155.00,1,344000000,"[36,30,44,30,44,44,36,44,30,44,54,44]",2023-04-16,"Video, Image, AdWords top, Shopping ads, FAQ, Popular products, Related searches",commercial,Organic
pool table,5,5,135000,74,0.81,https://www.wayfair.com/furniture/sb0/pool-tables-c410322.html,4050,0.01,3280.00,1,842000000,"[44,67,36,67,67,44,30,44,54,100,81,54]",2023-04-16,"Local pack, Site links, Video, Image, FAQ, Popular products, Related searches",commercial,Organic
bedroom sets king,1,1,12100,65,1.22,https://www.wayfair.com/furniture/sb1/king-bedroom-sets-c46123-a189~279.html,3000,0.01,3660.00,1,56500000,"[44,81,44,36,44,54,29,29,54,36,44,66]",2023-04-16,"Site links, Video, Image, Shopping ads, FAQ, Indented, Popular products, Related searches",commercial,Organic
small dresser,1,2,18100,53,0.57,https://www.wayfair.com/furniture/sb0/small-dressers-c1866764.html,4488,0.01,2558.00,1,2830000000,"[67,44,44,44,54,44,44,54,54,44,67,44]",2023-04-16,"Site links, Video, Image, AdWords top, AdWords bottom, Shopping ads, Popular products, Related searches",commercial,Organic
closet organizer,6,5,110000,79,2.25,https://www.wayfair.com/storage-organization/sb0/closet-systems-c1833181.html,3300,0.01,7425.00,1,23500000,"[54,45,54,54,54,54,54,54,54,54,100,54]",2023-04-16,"Site links, Video, Image, AdWords top, FAQ, Popular products, Related searches",commercial,Organic
chair,5,5,110000,87,0.82,https://www.wayfair.com/furniture/cat/chairs-seating-c214990.html,3850,0.01,3157.00,0.99,2230000000,"[100,66,54,81,54,54,81,66,54,54,54,81]",2023-04-16,"Top stories, Image pack, Site links, Video, Image, Shopping ads, People also ask, Indented, Popular products, Related searches",commercial,Organic
queen bedroom sets,2,1,22200,70,1.30,https://www.wayfair.com/furniture/sb1/queen-bedroom-sets-c46123-a189~278.html,2930,0.01,3809.00,1,49900000,"[100,44,81,81,54,67,44,54,36,54,67,36]",2023-04-16,"Site links, Image, Popular products, Related searches",commercial,Organic
sideboard buffet,1,1,14800,77,0.92,https://www.wayfair.com/furniture/sb0/sideboards-buffets-c215003.html,3670,0.01,3376.00,1,1390000000,"[66,66,54,66,54,54,36,66,81,36,54,66]",2023-04-16,"Site links, Video, Image, FAQ, Popular products, Related searches",commercial,Organic
desk,7,8,201000,81,0.79,https://www.wayfair.com/sca/ideas-and-advice/rooms/desk-buying-guide-T343,4824,0.01,3810.00,1,3700000000,"[54,44,54,44,54,54,54,44,66,54,54,54]",2023-04-16,"Site links, Video, Image, FAQ, Indented, Popular products, Related searches",commercial,Organic
hall tree,2,2,27100,54,0.59,https://www.wayfair.com/furniture/sb0/hall-trees-c415937.html,3577,0.01,2110.00,1,874000000,"[81,44,44,36,29,66,54,44,100,54,66,36]",2023-04-16,"Image pack, Site links, Video, Image, FAQ, Popular products, Related searches",commercial,Organic
headboard king,1,3,14800,66,0.92,https://www.wayfair.com/furniture/sb1/king-headboards-c414870-a179~274.html,3670,0.01,3376.00,1,100,"[29,54,29,29,20,29,36,24,36,20,54,44]",2023-04-16,"Site links, Video, Image, Shopping ads, FAQ, Indented, Popular products, Related searches",commercial,Organic
sectional sofa,4,5,60500,88,1.41,https://www.wayfair.com/furniture/sb0/sectionals-c413893.html,3932,0.01,5544.00,1,31100000,"[54,54,67,36,36,44,36,36,44,44,44,54]",2023-04-16,"Site links, Video, Image, FAQ, Popular products, Related searches",commercial,Organic
sofa beds,2,2,22200,80,1.01,https://www.wayfair.com/furniture/sb0/sofa-beds-c413895.html,2930,0.01,2959.00,1,113000000,"[54,29,36,29,44,54,100,66,20,29,36,36]",2023-04-16,"Site links, Video, Image, AdWords top, AdWords bottom, Shopping ads, FAQ, Popular products, Related searches",commercial,Organic
side tables,1,1,22200,72,0.60,https://www.wayfair.com/furniture/sb0/end-side-tables-c414604.html,2930,0.01,1758.00,1,897000000,"[66,66,66,44,36,36,36,54,54,44,81,29]",2023-04-16,"Top stories, Site links, Video, Image, FAQ, Indented, Popular products, Related searches",commercial,Organic
bedframe,2,2,27100,80,1.40,https://www.wayfair.com/furniture/sb0/bed-frames-c296865.html,3577,0.01,5008.00,1,109000000,"[54,100,66,44,81,81,66,66,100,54,81,36]",2023-04-16,"Site links, Video, Image, Shopping ads, FAQ, Popular products, Related searches",commercial,Organic
bathroom storage,2,2,22200,72,0.42,https://www.wayfair.com/storage-organization/cat/bathroom-storage-organization-c215892.html,2930,0.01,1230.00,1,350000000,"[54,54,66,54,54,66,44,44,54,44,54,44]",2023-04-16,"Site links, Video, Image, AdWords top, AdWords bottom, Shopping ads, Popular products, Related searches",commercial,Organic
upholstered bed frame,1,1,14800,50,1.40,https://www.wayfair.com/furniture/sb1/upholstered-beds-c46122-a3006~343258.html,3670,0.01,5138.00,1,39100000,"[66,54,81,54,81,100,81,66,81,66,100,66]",2023-04-16,"Site links, Video, Image, Shopping ads, Popular products, Related searches",commercial,Organic
living room furniture,3,1,74000,82,1.07,https://www.wayfair.com/furniture/cat/living-room-furniture-c45982.html,4810,0.01,5146.00,1,1260000000,"[67,54,44,44,44,54,44,54,54,54,54,54]",2023-04-16,"Site links, Video, Image, Shopping ads, FAQ, Popular products, Related searches",commercial,Organic
bar stools with backs,2,2,33100,52,1.20,https://www.wayfair.com/furniture/sb1/full-back-bar-stools-counter-stools-c1767662-a86122~303192.html,4369,0.01,5243.00,1,4520000,"[100,81,54,54,54,66,81,54,81,54,54,66]",2023-04-16,"Video, Image, Shopping ads, People also ask, FAQ, Popular products, Related searches",commercial,Organic
light fixtures,1,2,40500,82,1.19,https://www.wayfair.com/lighting/cat/lighting-c215735.html,5346,0.01,6361.00,1,135000000,"[54,66,66,54,54,54,54,54,54,44,54,54]",2023-04-16,"Local pack, Site links, Video, Image, AdWords bottom, Shopping ads, FAQ, Indented, Popular products, Related searches",commercial,Organic
counter height bar stools,1,1,18100,73,1.31,https://www.wayfair.com/furniture/sb0/counter-height-bar-stools-c1767664.html,4488,0.01,5880.00,1,10500000,"[54,67,67,54,54,67,67,44,54,44,44,67]",2023-04-16,"Site links, Video, Image, FAQ, Popular products, Related searches",commercial,Organic
swivel chairs,1,1,33100,50,1.00,https://www.wayfair.com/furniture/sb1/swivel-accent-chairs-c416225-a3171~274858.html,4369,0.01,4369.00,1,107000000,"[81,66,100,54,66,100,100,66,100,54,81,66]",2023-04-16,"Site links, Video, Image, Popular products, Related searches",commercial,Organic
christmas stockings,2,3,40500,71,0.50,https://www.wayfair.com/holiday-decor/sb0/christmas-stockings-c1767568.html,5346,0.01,2673.00,1,80800000,"[2,2,2,2,3,9,11,24,81,67,7,1]",2023-04-16,"Image pack, Site links, Video, Image, FAQ, Popular products, Related searches",commercial,Organic
kitchen table and chairs,2,3,27100,81,0.85,https://www.wayfair.com/furniture/sb0/kitchen-dining-room-sets-c46025.html,3577,0.01,3040.00,1,164000000,"[44,36,54,44,44,44,36,44,36,29,36,54]",2023-04-16,"Site links, Video, Image, FAQ, Indented, Popular products, Related searches",commercial,Organic
kitchen cabinets,8,10,201000,81,2.08,https://www.wayfair.com/find-the-perfect-kitchen-cabinets~b248.html,4824,0.01,10033.00,1,170000000,"[81,81,81,81,54,81,54,66,54,44,66,54]",2023-04-16,"Image pack, Site links, Video, Image, AdWords top, AdWords bottom, FAQ, Indented, Popular products, Related searches",commercial,Organic
king size headboard,1,1,14800,65,0.73,https://www.wayfair.com/furniture/sb1/king-headboards-c414870-a179~274.html,3670,0.01,2679.00,1,20200000,"[54,44,54,44,54,66,54,54,36,44,81,44]",2023-04-16,"Site links, Video, Image, FAQ, Indented, Popular products, Related searches",commercial,Organic
