Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
west yellowstone mt lodging,1,1,320,52,3.25,https://www.tripadvisor.com/Hotels-g45399-West_Yellowstone_Montana-Hotels.html,79,0,257.00,0.07,2050000,"[66,43,54,66,66,66,29,22,43,81,100,100]",2023-04-05,"Image, AdWords top, AdWords bottom, Hotels Pack, People also ask, FAQ",commercial,Organic
bonvoy sedona,5,3,30,48,0.97,https://www.tripadvisor.com/Hotels-g31352-zfb9208-Sedona_Arizona-Hotels.html,1,0,1.00,0.07,93,"[18,18,18,18,18,18,18,18,18,18,100,18]",2023-04-17,"Image pack, Video, Image, Hotels Pack, Indented, Related searches","informational, transactional",Organic
menlo park motel,2,2,30,48,1.56,https://www.tripadvisor.com/Hotels-g32704-Menlo_Park_California-Hotels.html,3,0,6.00,0.06,2140000,"[27,18,18,100,18,18,18,18,27,18,27,45]",2023-03-23,"Image pack, Image, Hotels Pack, People also ask, FAQ",commercial,Organic
hummingbird moth pics,44,44,40,27,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g47400-i448701202-Camillus_Finger_Lakes_New_York.html,0,0,0.00,0.76,2270000,"[14,14,14,14,78,78,78,14,14,14,14,14]",2023-03-27,"Image pack, Site links, Video, Image, People also ask, FAQ",informational,Organic
ballston hotel,1,1,70,34,3.28,https://www.tripadvisor.com/Hotels-g30242-zfn21228747-Arlington_Virginia-Hotels.html,9,0,30.00,0.06,2050000,"[64,17,17,41,41,41,100,52,5,41,52,29]",2023-04-08,"Image pack, Video, Image, AdWords bottom, Hotels Pack, FAQ, Related searches",transactional,Organic
metro student discount,27,27,90,46,0.68,https://www.tripadvisor.com/ShowTopic-g187147-i14-k2881670-Metro_and_student_discounts-Paris_Ile_de_France.html,0,0,0.00,0.03,30000000,"[33,33,42,52,52,100,66,33,33,33,42,14]",2023-03-31,"Site links, Image, People also ask",informational,Organic
temp in istanbul in january,38,38,50,29,0.00,https://www.tripadvisor.com/ShowTopic-g293974-i368-k5145467-Weather_in_Istanbul_in_December-Istanbul.html,0,0,0.00,0,19700000,"[1,1,1,3,1,5,1,8,8,8,8,1]",2023-03-24,"Instant answer, Image pack, Site links, Video, People also ask, FAQ",informational,Organic
yard loungers,54,54,30,41,0.00,https://www.tripadvisor.com/Restaurant_Review-g274714-d13205534-Reviews-The_Yard_Lounge_Dining-Brno_South_Moravian_Region_Moravia.html,0,0,0.00,1,75700000,"[27,18,18,100,100,0,18,18,18,18,18,18]",2023-03-23,"Image pack, Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
hakone day tour,10,10,20,36,1.45,https://www.tripadvisor.com/Attractions-g298171-Activities-c42-Hakone_machi_Ashigarashimo_gun_Kanagawa_Prefecture_Kanto.html,0,0,0.00,0.51,5970000,"[66,0,66,66,66,66,66,66,66,66,66,66]",2023-04-07,"Site links, Video, Image, People also ask, FAQ, Indented, Related searches","commercial, informational",Organic
fish banana,47,47,70,66,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g150812-d7695951-i174460735-Captain_Ricks_Sport_Fishing-Playa_del_Carmen_Yucatan_Peninsula.html,0,0,0.00,0.01,174000000,"[64,52,52,52,52,41,41,23,29,29,64,11]",2023-03-29,"Knowledge panel, Image pack, Site links, Reviews, Video, Image, People also ask",informational,Organic
where to go for senior trip,20,20,50,43,0.89,https://www.tripadvisor.com/ShowTopic-g60864-i34-k9472792-Senior_Class_Graduation_Trip_to_New_Orleans-New_Orleans_Louisiana.html,0,0,0.00,0.26,372000000,"[78,35,78,28,21,35,21,21,21,28,78,28]",2023-04-04,"Image pack, Site links, Featured snippet, Image, People also ask, FAQ",informational,Organic
restaurants on hope street,3,3,90,26,0.00,https://www.tripadvisor.com/Restaurants-g60946-zfn20483990-Providence_Rhode_Island.html,7,0,0.00,0.01,124000000,"[0,0,2,0,8,0,4,81,100,4,10,18]",2023-03-24,"Local pack, People also ask",commercial,Organic
restaurants on hope street,4,4,90,26,0.00,https://www.tripadvisor.com/RestaurantsNear-g60946-d8615888-Hope_Street_Farmers_Market-Providence_Rhode_Island.html,5,0,0.00,0.01,124000000,"[0,0,2,0,8,0,4,81,100,4,10,18]",2023-03-24,"Local pack, People also ask",commercial,Organic
shot stay,4,4,480,37,1.06,https://www.tripadvisor.com/Hotel_Review-g54348-d10313039-Reviews-Short_Stay_Joint_Base_Charleston-Moncks_Corner_South_Carolina.html,21,0,22.00,0.14,5090000000,"[0,0,0,0,0,76,67,100,55,45,67,67]",2023-04-10,"Image pack, Image, Video Carousel, Address pack, Related searches",informational,Organic
jeep week myrtle beach,38,38,50,2,0.00,https://www.tripadvisor.com/ShowTopic-g54359-i25-k2985004-Jeep_Rental-Myrtle_Beach_South_Carolina.html,0,0,0.00,0,4700000,"[33,23,33,9,33,52,9,100,9,9,9,9]",2023-04-11,"Image pack, Site links, Video, Image, Indented, Events, Related searches",informational,Organic
shell hq,73,73,170,73,0.00,https://www.tripadvisor.com/ShowUserReviews-g294013-d6582106-r387112212-Aldar_HQ_Building-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,0,0,0.00,0,31700000,"[100,65,53,80,53,65,80,53,65,53,65,80]",2023-04-12,"Instant answer, Knowledge panel, Image pack, Site links, Video, Image, People also ask, Indented, Related searches",informational,Organic
restaurants in glennallen alaska,1,1,30,23,0.00,https://www.tripadvisor.com/Restaurants-g31001-Glennallen_Alaska.html,7,0,0.00,0,77,"[18,18,18,100,100,18,18,18,18,18,18,18]",2023-04-15,"Local pack, Video, FAQ, Indented, Related searches",commercial,Organic
money coop,60,60,70,20,0.00,https://www.tripadvisor.com/ShowUserReviews-g188113-d1221392-r688835672-Coop_Restaurant-Zurich.html,0,0,0.00,0,119000000,"[14,14,14,14,14,78,100,78,78,28,50,21]",2023-04-15,"Image pack, Site links, Video, Indented, Related searches",informational,Organic
places to travel near manila,10,10,30,44,0.00,https://www.tripadvisor.com/Attractions-g298573-Activities-Manila_Metro_Manila_Luzon.html,0,0,0.00,0,67800000,"[23,100,0,0,11,11,11,0,11,11,0,0]",2023-03-19,"Knowledge panel, Site links, Video",informational,Organic
katahdin hiking,34,34,90,28,0.89,https://www.tripadvisor.com/ShowUserReviews-g40744-d145958-r431895715-Mount_Katahdin-Millinocket_Maine.html,0,0,0.00,0.03,1310000,"[100,41,82,52,82,100,82,29,5,23,0,17]",2023-04-14,"Video, Featured snippet, Image, People also ask, Indented, Related searches",informational,Organic
seattle to paris non-stop,35,35,50,35,1.21,https://www.tripadvisor.com/ShowTopic-g1-i10702-k7739698-ISO_Feedback_Seattle_to_Paris_via_Delta_or_Icelandair-Air_Travel.html,0,0,0.00,0.25,43600000,"[27,45,63,45,36,45,63,0,81,100,18,0]",2023-03-25,"Image pack, Site links, Video, Image, People also ask, FAQ, Flights",informational,Organic
capivara brasil,9,9,30,37,0.00,https://www.tripadvisor.com/Attraction_Review-g3844605-d318724-Reviews-Serra_da_Capivara_National_Park-Serra_da_Capivara_National_Park_State_of_Piaui.html,0,0,0.00,0,7680000,"[18,18,100,18,100,18,18,18,18,18,18,18]",2023-04-13,"Knowledge panel, Site links, Video, Image, People also ask, Indented, Related searches",informational,Organic
desert island maine,6,6,320,50,1.01,https://www.tripadvisor.com/Attraction_Review-g60709-d108267-Reviews-Mount_Desert_Island-Bar_Harbor_Mount_Desert_Island_Maine.html,11,0,11.00,0.08,29400000,"[23,35,44,54,81,81,81,66,54,23,28,35]",2023-03-23,"Knowledge panel, Image pack, Site links, Video, Image, People also ask, FAQ",informational,Organic
desert island maine,7,7,320,50,1.01,https://www.tripadvisor.com/Attractions-g7929119-Activities-Mount_Desert_Island_Maine.html,9,0,9.00,0.08,29400000,"[23,35,44,54,81,81,81,66,54,23,28,35]",2023-03-23,"Knowledge panel, Image pack, Site links, Video, Image, People also ask, FAQ",informational,Organic
lbi oceanfront hotels,1,1,140,49,0.59,https://www.tripadvisor.com/Hotels-g2268309-zff10-Long_Beach_Island_New_Jersey-Hotels.html,34,0,20.00,0.07,55,"[34,43,65,81,100,53,43,21,12,15,21,6]",2023-03-29,"Image pack, Site links, Image, Hotels Pack, FAQ",transactional,Organic
do not open dead inside,16,16,140,27,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g60898-d2646993-i117444663-Atlanta_Movie_Tours-Atlanta_Georgia.html,0,0,0.00,0,995000000,"[53,34,34,34,34,34,43,65,43,34,43,43]",2023-04-11,Indented,informational,Organic
academy hill park,26,26,30,19,0.00,https://www.tripadvisor.com/Attraction_Review-g33941-d2299868-Reviews-Academy_Hill-Stratford_Connecticut.html,0,0,0.00,0,264000000,"[100,64,0,14,7,0,14,21,0,0,0,14]",2023-03-30,"Local pack, Image pack, Site links, Video, Image, FAQ",commercial,Organic
moroccan fried chicken,44,44,110,8,0.00,https://www.tripadvisor.com/ShowUserReviews-g293736-d12138458-r767940167-Primos_Chicken-Rabat_Rabat_Sale_Kenitra.html,0,0,0.00,0,15100000,"[15,23,15,15,15,15,15,12,9,23,19,19]",2023-03-27,"Image pack, Reviews, Video Carousel, People also ask",informational,Organic
2 mikes,27,27,50,17,0.00,https://www.tripadvisor.com/Hotel_Review-g186605-d17640620-Reviews-2_Mikes_Homestay-Dublin_County_Dublin.html,0,0,0.00,0.05,25600000,"[3,3,3,18,18,18,11,3,3,3,3,3]",2023-04-07,"Indented, See results about",commercial,Organic
love mate,82,82,110,24,2.03,https://www.tripadvisor.com/LocationPhotoDirectLink-g33537-d380304-i320468453-Mate_factor_Cafe-Manitou_Springs_El_Paso_County_Colorado.html,0,0,0.00,0.08,526000000,"[14,9,11,5,5,1,7,7,7,5,9,48]",2023-03-30,"Knowledge panel, Image pack, Video, People also ask",informational,Organic
providence beaches,8,8,140,52,0.00,https://www.tripadvisor.com/Attractions-g28960-Activities-c61-t52-Rhode_Island.html,3,0,0.00,0,12600000,"[18,18,66,66,100,54,18,4,0,0,0,6]",2023-04-02,"Local pack, Site links, Video, Image, People also ask",commercial,Organic
park and ride green bay wi,25,25,50,16,0.00,https://www.tripadvisor.com/ShowUserReviews-g59929-d100853-r192797625-Radisson_Hotel_Conference_Center_Green_Bay-Green_Bay_Wisconsin.html,0,0,0.00,0,25500000,"[9,9,9,9,52,52,52,52,9,52,9,9]",2023-04-09,"Local pack, Image pack, Video, Image, People also ask, Indented, Related searches",commercial,Organic
29 strong,67,67,40,16,0.00,https://www.tripadvisor.com/Attraction_Review-g38748-d2009690-Reviews-B_29_Memorial_Plaza-Great_Bend_Kansas.html,0,0,0.00,0,5750000000,"[9,9,9,9,9,9,9,9,9,52,52,52]",2023-04-09,"Knowledge panel, Image pack, Site links, Video, Image, People also ask, Indented, Related searches",informational,Organic
sandwiches for pregnancy,38,38,170,28,0.00,https://www.tripadvisor.com/ShowUserReviews-g59989-d4706168-r482402067-Milio_s_Sandwiches-Janesville_Wisconsin.html,0,0,0.00,0.05,22700000,"[80,80,100,80,100,80,52,33,33,52,100,52]",2023-04-07,"Site links, Reviews, Video, People also ask, Recipes, Related searches",commercial,Organic
1615 new york ave ne washington dc 20002,3,3,140,25,1.12,https://www.tripadvisor.com/Hotel_Review-g28970-d12634804-Reviews-Ivy_City_Hotel-Washington_DC_District_of_Columbia.html,9,0,10.00,0.05,78,"[52,52,66,80,66,52,80,100,80,42,66,9]",2023-04-13,"Address pack, Related searches",informational,Organic
tucker ga us,24,24,30,49,0.00,https://www.tripadvisor.com/Hotel_Review-g35322-d86886-Reviews-Econo_Lodge-Tucker_Georgia.html,0,0,0.00,0,41700000,"[0,0,0,11,0,0,100,100,22,100,55,22]",2023-04-13,"Knowledge panel, Site links, Video, Image, Twitter carousel, Related searches",informational,Organic
steak and ice cream,27,27,30,25,0.00,https://www.tripadvisor.com/Restaurant_Review-g297704-d6601087-Reviews-Urban_Steak_Ice_Cream_Bar-Bandung_West_Java_Java.html,0,0,0.00,0,94800000,"[27,18,18,27,18,18,100,18,18,18,18,18]",2023-03-22,"Image pack, Reviews, Video, Video Carousel, People also ask",informational,Organic
starbucks atlantic beach nc,2,2,30,19,0.00,https://www.tripadvisor.com/ShowUserReviews-g29877-d17606046-r700490667-Atlantic_Beach_Coffee-Atlantic_Beach_North_Carolina.html,3,0,0.00,0.01,92,"[27,18,18,18,18,100,18,18,18,18,18,18]",2023-03-22,"Local pack, Image pack, Site links",commercial,Organic
geraci,78,75,5400,45,0.47,https://www.tripadvisor.com/Restaurant_Review-g50836-d15022466-Reviews-Geraci_s-Pepper_Pike_Ohio.html,0,0,0.00,0.01,5350000,"[54,100,81,81,81,81,81,66,66,66,29,23]",2023-04-16,"Local pack, Image pack, Site links, Video, Image, People also ask, Indented, Related searches, See results about",commercial,Organic
large family beach vacation rentals,39,39,20,37,2.34,https://www.tripadvisor.com/VacationRentals-g54231-Reviews-zfn6-Folly_Beach_South_Carolina-Kid_Friendly_Vacation_Rentals.html,0,0,0.00,0.59,116000000,"[7,7,7,7,7,7,7,7,7,7,7,7]",2023-04-08,"Site links, Video, Image, Indented, Related searches",commercial,Organic
fishing guides everglades city,2,2,30,23,1.05,https://www.tripadvisor.com/Attractions-g34210-Activities-c61-t217-Everglades_City_Florida.html,3,0,4.00,0.23,3020000,"[35,28,0,0,0,21,50,28,14,14,35,64]",2023-03-27,"Local pack, Image pack, Site links, Video, Image, AdWords bottom",commercial,Organic
what are wontons made of,89,89,1000,57,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g298082-d11895402-i419075711-Azumi_Villa_Hotel_Hoi_An-Hoi_An_Quang_Nam_Province.html,0,0,0.00,0,5090000,"[76,100,67,76,76,76,76,76,67,55,100,76]",2023-04-10,"Site links, Reviews, Video, Featured snippet, People also ask, FAQ, Indented, Related searches",informational,Organic
tacos romero galt,8,7,70,27,0.00,https://www.tripadvisor.com/Restaurant_Review-g32418-d14141612-Reviews-Tacos_Romero-Galt_California.html,1,0,0.00,0.04,57,"[42,52,42,33,52,33,42,33,42,33,42,19]",2023-04-16,"Knowledge panel, Image pack, Video, Image, FAQ, Indented",commercial,Organic
best day tours from dublin ireland,2,2,20,42,2.13,https://www.tripadvisor.com/Attractions-g186605-Activities-c63-Dublin_County_Dublin.html,2,0,5.00,0.58,36600000,"[18,18,18,18,18,18,18,18,18,18,18,18]",2023-04-09,"Video, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
250cc dirtbikes,50,50,70,39,0.32,https://www.tripadvisor.com/ShowUserReviews-g293924-d6380192-r720814474-Phung_Motorbike-Hanoi.html,0,0,0.00,1,7760000,"[12,43,21,65,34,3,12,21,15,9,9,0]",2023-03-26,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
renik,50,50,70,25,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g274812-i22262925-Wroclaw_Lower_Silesia_Province_Southern_Poland.html,0,0,0.00,0,748000,"[78,14,14,78,14,14,14,78,14,78,100,14]",2023-04-15,"Local pack, Image pack, Site links, FAQ, Indented, Related searches, See results about",informational,Organic
tcc accommodations,27,27,30,24,0.00,https://www.tripadvisor.com/Hotel_Review-g295110-d776269-Reviews-or40-TCC_Plaza_Hotel-Skopje_Skopje_Region.html,0,0,0.00,0.01,95,"[28,28,100,28,100,28,28,28,28,28,28,42]",2023-03-31,"Image pack, Site links, Video, Featured snippet, People also ask",informational,Organic
mornings and evenings,25,25,110,32,0.45,https://www.tripadvisor.com/FAQ_Answers-g312618-d472197-t3525309-How_cold_is_it_in_the_mornings_and_evenings_in.html,0,0,0.00,0.49,3700000000,"[3,5,8,1,2,1,0,0,0,0,0,100]",2023-04-01,"Knowledge panel, Image pack, Video",informational,Organic
where is brighton ma,49,49,50,36,0.00,https://www.tripadvisor.com/Hotels-g60745-zfn15565956-Boston_Massachusetts-Hotels.html,0,0,0.00,0,73500000,"[28,5,28,5,5,5,43,5,5,5,5,5]",2023-03-22,"Site links, Video, Image, People also ask",informational,Organic
yukon ok restaurants,1,1,320,42,0.00,https://www.tripadvisor.com/Restaurants-g51756-Yukon_Oklahoma.html,79,0,0.00,0.02,11700000,"[19,81,81,66,81,1,23,23,15,100,19,19]",2023-03-31,"Local pack, People also ask, FAQ",commercial,Organic
yukon ok restaurants,2,2,320,42,0.00,https://www.tripadvisor.com/RestaurantsNear-g51756-d4476419-City_of_Yukon_Oklahoma-Yukon_Oklahoma.html,42,0,0.00,0.02,11700000,"[19,81,81,66,81,1,23,23,15,100,19,19]",2023-03-31,"Local pack, People also ask, FAQ",commercial,Organic
desserts syracuse ny,2,2,110,23,0.00,https://www.tripadvisor.com/Restaurants-g48713-zfg9909-Syracuse_Finger_Lakes_New_York.html,14,0,0.00,0,10100000,"[78,100,64,64,78,64,64,100,78,64,78,78]",2023-04-05,"Local pack, Site links, Video, Image, FAQ",commercial,Organic
xq las,20,20,30,25,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g187514-d5788974-i304356629-Domino_s_Pizza_Madrid-Madrid.html,0,0,0.00,0,86,"[14,14,100,28,0,14,0,14,14,14,14,14]",2023-03-23,"Knowledge panel, Image pack, Video Carousel","informational, transactional",Organic
montgomery amphitheater concerts,74,74,90,3,0.39,https://www.tripadvisor.com/Attraction_Review-g30712-d3140557-Reviews-Riverfront_Park-Montgomery_Alabama.html,0,0,0.00,0.12,1260000,"[7,42,53,100,65,42,34,11,7,11,7,7]",2023-04-10,"Site links, Video, Image, Indented, Related searches",informational,Organic
joey's menu,64,64,1600,32,0.19,https://www.tripadvisor.com/Restaurant_Review-g41952-d904020-Reviews-Joey_s_Bar_and_Grill-Worcester_Massachusetts.html,0,0,0.00,0.01,97500000,"[100,36,65,20,10,16,16,22,13,29,81,22]",2023-04-15,"Local pack, Image pack, Indented, Related searches",commercial,Organic
honey rhino,60,60,90,3,0.82,https://www.tripadvisor.com/LocationPhotoDirectLink-g41952-d793390-i213684431-Flying_Rhino_Cafe-Worcester_Massachusetts.html,0,0,0.00,0.99,10000000,"[100,100,18,100,100,45,81,63,100,81,63,27]",2023-04-08,"Site links, Video, Image, People also ask, Indented, Related searches",commercial,Organic
2525 16th street suite 410 san francisco ca 94103,43,43,40,10,0.00,https://www.tripadvisor.com/HotelsNear-g60713-d9571298-16th_St_Mission-San_Francisco_California.html,0,0,0.00,0,72,"[18,18,18,18,18,18,100,100,100,18,18,0]",2023-03-26,"Site links, People also ask",informational,Organic
kirkjufellsfoss photos,16,16,30,22,0.00,https://www.tripadvisor.com/ShowUserReviews-g666462-d11044901-r446963506-Kirkjufellsfoss-Grundarfjorour_West_Region.html,0,0,0.00,0,93,"[57,0,71,0,42,28,42,100]",2023-04-14,"Image pack, Site links, Video, Image, Indented, Related searches",informational,Organic
houston to chengdu flight,25,25,20,19,0.96,https://www.tripadvisor.com/Flights-g56003-o297463-Chengdu_to_Houston.html,0,0,0.00,0.09,78,"[11,11,11,11,11,11,11,11,11,11,11,11]",2023-04-08,"Image pack, Video, FAQ, Flights, Indented, Related searches",informational,Organic
pan americanas,21,21,320,23,0.00,https://www.tripadvisor.com/Restaurant_Review-g2021664-d10026906-Reviews-Pan_Americana-Canasvieiras_Florianopolis_State_of_Santa_Catarina.html,0,0,0.00,0,52700000,"[81,66,66,81,100,100,100,3,3,3,3,3]",2023-03-26,"Image pack, Video, Image, Video Carousel",informational,Organic
elizabethtown to hershey pa,9,9,30,21,0.00,https://www.tripadvisor.com/Hotel_Review-g52581-d3346853-Reviews-Elizabethtown_Hershey_KOA-Elizabethtown_Lancaster_County_Pennsylvania.html,0,0,0.00,0,2170000,"[18,18,18,100,18,18,18,18,18,18,18,18]",2023-04-12,"Instant answer, Image pack, Video, Image, FAQ, Indented, Related searches",informational,Organic
mike phillips tour dates,49,49,40,15,0.31,https://www.tripadvisor.com/ShowUserReviews-g187181-d3453758-r163395366-Perception_Travel_Private_D-Bayeux_Calvados_Basse_Normandie_Normandy.html,0,0,0.00,0.08,65600000,"[9,9,9,9,9,52,52,9,9,9,9,9]",2023-03-25,"Image pack, Site links, Video",informational,Organic
manzano mountains state park camping,11,11,40,14,0.00,https://www.tripadvisor.com/Attraction_Review-g60955-d6602132-Reviews-Manzano_Mountains_State_Park-Mountainair_New_Mexico.html,0,0,0.00,0,2070000,"[18,18,18,18,81,100,81,45,18,18,27,27]",2023-04-05,"Image pack, Video, Image",commercial,Organic
the onix apartments,15,15,140,17,0.39,https://www.tripadvisor.com/Hotel_Feature-g1182248-d6548272-zft1-Club_Onix_Apartments.html,0,0,0.00,0.1,1990000,"[80,66,66,100,66,100,66,66,66,66,66,66]",2023-03-30,"Local pack, Image pack, Site links, Video, Image, FAQ",commercial,Organic
how to get from lisbon to douro valley,6,6,20,14,0.98,https://www.tripadvisor.com/ShowTopic-g189158-i203-k7942369-Lisbon_to_Douro_Valley-Lisbon_Lisbon_District_Central_Portugal.html,0,0,0.00,0.13,1920000,"[42,28,28,28,28,28,28,28,28,28,28,28]",2023-03-21,"Instant answer, Video, Featured snippet, People also ask, FAQ",informational,Organic
captains bar edinburgh,1,1,30,25,0.00,https://www.tripadvisor.com/Attraction_Review-g186525-d2414531-Reviews-Captains_Bar-Edinburgh_Scotland.html,7,0,0.00,0,1590000,"[50,50,100,100,75,100,75,75,75,75,75,50]",2023-04-11,"Knowledge panel, Image pack, Site links, Video, Image, Indented, Related searches",informational,Organic
mochi ice cream balls,29,29,320,59,0.85,https://www.tripadvisor.com/LocationPhotoDirectLink-g32225-d775344-i154120318-I_Love_Sushi-Clovis_California.html,0,0,0.00,1,2830000,"[54,54,54,81,81,54,54,54,44,15,23,44]",2023-03-26,"Image pack, Site links, Reviews, Video, Image, People also ask",informational,Organic
joffrey ballet best seats,3,3,30,11,0.00,https://www.tripadvisor.com/ShowUserReviews-g35805-d557715-r207690638-Auditorium_Theatre-Chicago_Illinois.html,2,0,0.00,0.14,542000,"[57,57,28,28,0,100,28,28,28,28,28,28]",2023-04-14,"Site links, Indented, Related searches",commercial,Organic
surmai,65,65,170,14,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g1227937-d3200357-i191274893-Chaitanya-Malvan_Sindhudurg_District_Maharashtra.html,0,0,0.00,0,2360000,"[65,53,53,53,53,53,53,42,65,65,100,80]",2023-03-28,"Knowledge panel, Reviews, Video, Image, People also ask",informational,Organic
texas resort getaways,3,3,20,55,0.92,https://www.tripadvisor.com/HotelsList-Texas-Romantic-Resorts-zfp10800.html,1,0,1.00,0.12,4210000,"[9,9,9,9,9,9,9,9,9,9,9,9]",2023-04-08,"Site links, Image, AdWords bottom, Hotels Pack, FAQ, Indented, Related searches",commercial,Organic
craft 64 burgers,8,8,90,21,0.00,https://www.tripadvisor.com/Restaurant_Review-g55578-d10120587-Reviews-Craft_64_Burgers_Sports-Canton_Texas.html,2,0,0.00,0.01,7080000,"[18,100,100,100,100,100,100,100,100,81,100,18]",2023-04-14,"Knowledge panel, Image pack, Site links, Video, Image, FAQ, Indented, Related searches",informational,Organic
1700 fairway dr san leandro ca 94577,56,56,320,16,0.00,https://www.tripadvisor.com/HotelsNear-g33023-d9571336-San_Leandro-San_Leandro_California.html,0,0,0.00,0.01,78,"[82,100,100,100,100,100,82,100,100,82,82,5]",2023-04-03,,informational,Organic
118 hayes street garden city,37,37,30,10,0.00,https://www.tripadvisor.com/Hotel_Review-g30242-d83956-Reviews-The_Ritz_Carlton_Pentagon_City-Arlington_Virginia.html,0,0,0.00,0,5480000,"[18,36,0,36,18,0,18,100,63,18,18,18]",2023-04-11,"Image pack, Site links, Image, FAQ, Indented, Address pack",informational,Organic
poolside pavilion,30,30,90,11,2.25,https://www.tripadvisor.com/LocationPhotoDirectLink-g298309-d3423734-i370366500-Union_Yes_Retreat_Training_Centre-Kuching_Sarawak.html,0,0,0.00,1,2060000,"[64,64,82,64,52,52,23,41,23,23,41,41]",2023-04-12,"Image pack, Site links, Video, Image, Shopping ads, Indented, Related searches",informational,Organic
the q barbeque,9,9,40,36,0.00,https://www.tripadvisor.com/Restaurant_Review-g57966-d4342069-Reviews-Q_Barbeque-Midlothian_Virginia.html,0,0,0.00,0.01,98700000,"[18,18,18,18,100,100,18,100,18,18,18,18]",2023-04-06,"Local pack, Site links, Image, People also ask, FAQ",navigational,Organic
dallas discount cigars,42,42,30,9,0.00,https://www.tripadvisor.com/Attraction_Review-g55711-d3377595-Reviews-City_Cigars-Dallas_Texas.html,0,0,0.00,0,6670000,"[20,80,80,80,100,80,60,60,60,60,80,20]",2023-04-11,"Knowledge panel, Image pack, Site links, Image, FAQ, Related searches",informational,Organic
grace valley,44,34,320,19,0.00,https://www.tripadvisor.com/Hotel_Review-g294313-d2299159-Reviews-Grace_Valley-Arequipa_Arequipa_Region.html,0,0,0.00,0,113000000,"[21,21,26,21,72,59,32,39,21,21,32,21]",2023-04-17,"Local pack, Image pack, Site links, Image, FAQ, Related searches",commercial,Organic
disneyland rope drop 2022,27,27,260,25,0.00,https://www.tripadvisor.com/ShowTopic-g29092-i65-k4501456-Disneyland_Entrance_Time_vs_Rope_Drop_Time-Anaheim_California.html,0,0,0.00,0,97,"[54,54,66,81,100,66,66,54,35,22,10,4]",2023-04-08,"Site links, Video, Image, People also ask, FAQ, Indented, Related searches",informational,Organic
44th and broadway,17,17,210,17,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g60763-d93486-i175000798-Millennium_Hotel_Broadway_Times_Square-New_York_City_New_York.html,0,0,0.00,0,2960000,"[8,11,23,100,35,35,35,35,44,35,23,5]",2023-04-11,"Image pack, Site links, Video, Image, Indented, Address pack, Related searches",informational,Organic
ghhhh,31,31,720,28,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g293983-d14797233-i463130584-Bread_and_More-Jerusalem_Jerusalem_District.html,0,0,0.00,0,60,"[55,100,55,67,67,76,45,45,45,45,45,45]",2023-04-13,"FAQ, Indented, Related searches, See results about",informational,Organic
castle island playground,4,4,390,22,0.00,https://www.tripadvisor.com/ShowUserReviews-g60745-d103642-r490719172-Castle_Island-Boston_Massachusetts.html,8,0,0.00,0,17600000,"[36,66,100,81,100,81,54,36,36,15,23,9]",2023-04-14,"Knowledge panel, Image pack, Video, Image, People also ask, FAQ, Indented, Related searches, See results about",informational,Organic
viva naturals review,50,50,50,26,0.82,https://www.tripadvisor.com/Restaurant_Review-g303334-d8098565-Reviews-Espaco_Viva_Natural-Imperatriz_State_of_Maranhao.html,0,0,0.00,1,36300000,"[77,77,55,55,55,55,0,55,100,77,77,44]",2023-03-22,"Site links, Video, AdWords bottom, People also ask",commercial,Organic
100 kuna to usd,33,33,320,18,0.00,https://www.tripadvisor.com/ShowTopic-g294453-i1554-k626713-What_is_the_value_of_the_kuna_in_USD-Croatia.html,0,0,0.00,0,12500000,"[0,18,35,66,81,100,100,81,44,28,35,35]",2023-03-21,"Featured snippet, People also ask",informational,Organic
food peru il,1,1,390,41,0.00,https://www.tripadvisor.com/Restaurants-g36544-Peru_Illinois.html,51,0,0.00,0.01,41600000,"[66,81,54,100,100,81,100,100,81,100,100,81]",2023-04-09,"Local pack, Image pack, Site links, Video, Image, Related searches",commercial,Organic
churros chocolate barcelona,13,13,40,25,0.00,https://www.tripadvisor.com/ShowUserReviews-g187497-d2216792-r502564518-Churreria_Laietana-Barcelona_Catalonia.html,0,0,0.00,0.03,1770000,"[64,11,11,64,11,11,11,11,11,11,11,11]",2023-04-14,"Local pack, Image pack, Site links, Reviews, Video, Image, People also ask, Recipes, Indented, Related searches",commercial,Organic
