Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
coffee ginders,68,0,40,76,0.42,https://www.kitchenaid.com/countertop-appliances/coffee-products/coffee-grinders.html,0,0,0.00,1,21700000,"[0,0,0,0,0,0,0,0,0,0,0,100]",2023-04-08,"Top stories, Site links, Video, Image, Shopping ads, FAQ, Related searches, See results about",commercial,Organic
high end electric ranges,17,17,140,43,1.35,https://www.kitchenaid.com/major-appliances/ranges/electric-ranges.html,0,0,0.00,1,118000000,"[29,29,22,18,22,29,22,22,18,18,100,35]",2023-04-05,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
kitchen cooking range,17,17,20,80,1.58,https://www.kitchenaid.com/pinch-of-help/major-appliances/what-is-a-kitchen-range.html,0,0,0.00,1,205000000,"[75,50,50,0,25,0,50,50,50,50,50,50]",2023-03-19,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
kitchen cooking range,16,16,20,80,1.58,https://www.kitchenaid.com/major-appliances/ranges/see-all.html,0,0,0.00,1,205000000,"[75,50,50,0,25,0,50,50,50,50,50,50]",2023-03-19,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
great gifts for cooks,49,49,110,57,0.76,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/gifts-for-a-cook.html,0,0,0.00,1,17800000,"[8,6,8,6,6,5,11,11,44,81,8,3]",2023-03-28,"Image pack, Site links, Image, People also ask",commercial,Organic
kitchenaid mixer chute,4,4,20,19,0.84,https://www.kitchenaid.com/countertop-appliances/stand-mixers/accessories/p.secure-fit-pouring-shield.ksmblps.html,1,0,1.00,1,82,"[0,9,9,9,9,9,9,9,9,9,9,9]",2023-03-26,"Reviews, Video, Image, AdWords bottom","informational, transactional",Organic
which attachment for cake batter,7,7,30,26,0.00,https://producthelp.kitchenaid.com/Countertop_Appliances/Stand_Mixers/Product_Info/Stand_Mixer_Tips_and_Tricks/Which_Beater_do_I_Use%3F,0,0,0.00,0.06,2280000,"[28,28,28,28,28,28,28,42,100,100,42,42]",2023-04-01,"Image pack, Site links, Reviews, Video, Featured snippet, Image, People also ask",informational,Organic
ge range replacement knobs,74,74,50,31,0.47,https://www.kitchenaid.com/replacement-parts.html,0,0,0.00,1,72,"[21,14,14,21,14,14,14,14,78,78,78,14]",2023-03-30,"Image pack, Video, Image, AdWords bottom, People also ask",commercial,Organic
how long beef jerky last,83,83,50,36,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-dehydrate-jerky.html,0,0,0.00,0,36700000,"[63,100,45,27,63,36,45,63,63,45,27,45]",2023-03-12,"Image pack, Site links, Reviews, Featured snippet, Video Carousel, People also ask",informational,Organic
dounling,40,40,20,53,2.63,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/doubling-a-recipe.html,0,0,0.00,0.01,473000000,"[66,66,66,66,66,66,66,66,66,0,0,0]",2023-04-04,"Instant answer, Image pack, Video, Video Carousel, People also ask",informational,Organic
how to measure refrigerator temperature,43,43,30,32,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/refrigerator-temperature.html,0,0,0.00,0.82,23900000,"[100,50,50,50,100,50,50,100,50,75,50,75]",2023-03-18,"Featured snippet, Video Carousel, People also ask, FAQ",informational,Organic
make whip cream with milk,28,28,40,46,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-whipped-cream.html,0,0,0.00,0,30600000,"[60,80,100,80,60,100,40,60,80,100,100,80]",2023-03-19,"Site links, Reviews, Video Carousel, People also ask, FAQ",informational,Organic
homemade seasoned rice,16,16,90,43,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-season-rice.html,0,0,0.00,0,23900000,"[81,81,81,100,100,81,81,81,63,45,81,45]",2023-03-30,"Image pack, Site links, Reviews, Video, Video Carousel, People also ask",informational,Organic
what is ideal temp for freezer,58,58,70,62,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/refrigerator-temperature.html,0,0,0.00,0.02,6080000,"[9,14,9,52,52,52,52,19,14,33,33,19]",2023-03-29,"Site links, Video, Featured snippet, FAQ",informational,Organic
kitchen grinding tool,76,76,30,22,0.42,https://www.kitchenaid.com/countertop-appliances/stand-mixers/attachments.html,0,0,0.00,1,93,"[100,0,18,18,100,0,18,18,0,18,18,36]",2023-03-17,"Image pack, Reviews, Video, Image, Shopping ads, People also ask",commercial,Organic
how to make mashed potatoes without a masher,34,34,70,31,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/food-processor-mashed-potatoes.html,0,0,0.00,0,159000,"[34,26,19,19,19,19,26,34,53,7,7,15]",2023-03-29,"Site links, Reviews, Video, Featured snippet, People also ask, FAQ",informational,Organic
espresso martinis,65,65,2900,44,0.59,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-an-espresso-martini.html,0,0,0.00,0.15,2590000,"[28,66,28,24,43,36,28,36,66,100,43,36]",2023-04-03,"Image pack, Site links, Reviews, Video, People also ask",informational,Organic
air broil meaning,6,6,50,11,0.00,https://producthelp.kitchenaid.com/Countertop_Appliances/Other_Countertop_Appliances/Countertop_Oven/Cycle_Info/Digital_Display/Broil_Function_-_Air_Fryer,1,0,0.00,0,1920000,"[45,18,18,18,18,18,18,18,100,100,100,100]",2023-04-01,"Site links, Reviews, Video, Featured snippet, People also ask",informational,Organic
dish washer brands,62,62,70,69,0.58,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-choose-quiet-dishwasher.html,0,0,0.00,1,173000000,"[5,17,14,17,11,1,2,1,1,2,3,2]",2023-04-03,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
apartment size french door refrigerator,40,40,20,47,0.79,https://www.kitchenaid.com/major-appliances/refrigeration/refrigerators/french-door-refrigerators/p.20-cu.-ft.-30-inch-width-standard-depth-french-door-refrigerator-with-interior-dispense.krff300ess.html,0,0,0.00,1,36400000,"[3,3,3,3,3,3,3,3,3,3,3,3]",2023-03-27,"Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
automatic espresso maker,43,43,260,59,1.67,https://www.kitchenaid.com/countertop-appliances/coffee-products/coffee-makers/p.semi-automatic-espresso-machine-and-automatic-milk-frother-attachment.kes6404bm.html,0,0,0.00,1,14500000,"[44,35,35,35,28,35,35,35,35,100,66,54]",2023-03-21,"Site links, Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
lettuce slicer,80,80,110,16,0.22,https://www.kitchenaid.com/countertop-appliances/food-processors.html,0,0,0.00,1,1470000,"[64,64,82,100,82,82,64,64,64,64,82,82]",2023-03-16,"Image pack, Reviews, Video, Image, People also ask","informational, transactional",Organic
24 inch gas wall oven microwave combo,12,12,20,38,1.16,https://www.kitchenaid.com/major-appliances/wall-ovens/combination-wall-ovens.html,0,0,0.00,1,100,"[28,42,28,28,42,28,28,28,28,28,28,28]",2023-04-03,"Video, Image, People also ask",commercial,Organic
best gas range ovens,46,46,70,76,0.73,https://www.kitchenaid.com/major-appliances/ranges/gas-ranges.html,0,0,0.00,1,248000000,"[50,7,50,35,35,28,50,35,35,100,64,50]",2023-03-17,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
what dishwashers are made in america,31,31,20,43,0.87,https://www.kitchenaid.com/major-appliances/dishwashers.html,0,0,0.00,1,2650000,"[42,28,28,28,28,28,28,28,28,42,28,28]",2023-03-21,"Site links, Video, Featured snippet, Image, People also ask",informational,Organic
grinding beef for burgers,18,18,50,32,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-short-rib-burgers.html,0,0,0.00,0.05,1410000,"[21,21,35,50,35,50,35,28,35,28,21,50]",2023-03-12,"Image pack, Site links, Reviews, Video Carousel, People also ask",informational,Organic
how long do you air fry potatoes for,76,76,30,48,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/air-fryer-french-fries.html,0,0,0.00,0,26100000,"[60,40,40,60,60,80,60,80,80,40,40,100]",2023-03-17,"Site links, Reviews, Video Carousel, People also ask",informational,Organic
pro 5 plus,1,1,30,53,0.40,https://www.kitchenaid.com/countertop-appliances/stand-mixers/bowl-lift-stand-mixers/p.professional-5-plus-series-5-quart-bowl-lift-stand-mixer.kv25g0xer.html,7,0,2.00,1,4640000000,"[21,14,14,14,14,21,14,14,14,50,64,21]",2023-03-14,"Knowledge panel, Image pack, Image, Video Carousel, People also ask","informational, transactional",Organic
stand mixer leaking oil,1,1,30,34,0.00,https://producthelp.kitchenaid.com/Countertop_Appliances/Stand_Mixers/Tilt_Head_Mixer/Other/Oil_Leaking_from_Stand_Mixer,7,0,0.00,0,1970000,"[60,40,40,40,40,40,40,40,60,60,100,60]",2023-03-22,"Site links, Reviews, Video, Image, Video Carousel, People also ask",informational,Organic
west bend electric mixer,86,86,50,19,0.27,https://www.kitchenaid.com/countertop-appliances/stand-mixers/bowl-lift-stand-mixers/p.refurbished-professional-600-series-6-quart-bowl-lift-stand-mixer.rkp26m1xdp.html,0,0,0.00,0.98,83,"[7,5,5,7,5,5,5,5,28,7,28,28]",2023-03-14,"Image pack, Reviews, Video, Image, People also ask","informational, transactional",Organic
replacing appliances,67,67,70,37,2.60,https://www.kitchenaid.com/repair-or-replace.html,0,0,0.00,0.48,184000000,"[63,100,81,81,100,100,81,27,18,27,27,63]",2023-03-12,"Site links, Image, People also ask",informational,Organic
commercial style refrigerator freezer combo,41,41,20,29,2.18,https://www.kitchenaid.com/major-appliances/refrigeration.html,0,0,0.00,1,86,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-04,"Image pack, Site links, Video, Image, AdWords top, AdWords bottom, Shopping ads, People also ask, FAQ",commercial,Organic
used fridge near me,66,66,1000,73,1.75,https://www.kitchenaid.com/,0,0,0.00,1,375000000,"[55,55,67,67,76,100,100,100,67,67,67,55]",2023-04-01,"Local pack, FAQ",transactional,Organic
joseph and joseph rice cooker instructions,45,45,30,23,0.00,https://www.kitchenaid.com/quickstart/kmc4241.html,0,0,0.00,0.02,7080000,"[14,14,9,9,14,14,9,14,14,23,14,9]",2023-03-18,"Image pack, Reviews, Video, Image, People also ask","commercial, informational",Organic
2 egg poacher pan,72,72,30,42,0.38,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-poach-an-egg.html,0,0,0.00,1,1110000,"[14,14,9,19,9,9,9,9,9,9,9,19]",2023-03-09,"Image pack, Reviews, Video, Image, People also ask",transactional,Organic
baking basic bread,26,26,20,73,1.58,https://www.kitchenaid.com/pinch-of-help/stand-mixers/tips-for-making-bread-with-stand-mixer.html,0,0,0.00,0.73,634000000,"[0,5,5,5,5,5,5,5,5,0,5,0]",2023-03-25,"Site links, Reviews, Video Carousel, People also ask",informational,Organic
refrigerator not turning on,36,36,50,46,5.46,https://producthelp.kitchenaid.com/Refrigeration/Full-Size_Refrigerators/French_Door_Bottom_Freezer_Refrigerator/Operation/No_Power/No_Operation_-_Will_Not_Turn_On_-_Refrigerator,0,0,0.00,0.07,39800000,"[42,28,71,71,100,100,100,71,71,100,100,100]",2023-03-16,"Site links, Video, Featured snippet, AdWords bottom, Video Carousel, People also ask, FAQ",informational,Organic
grille vs grill,61,61,720,25,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-grill-in-oven.html,0,0,0.00,0.01,97900000,"[72,100,48,100,72,88,72,72,59,59,88,26]",2023-04-04,"Video, Featured snippet, People also ask","commercial, informational",Organic
types of tea kettles,1,1,50,30,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/types-of-tea-kettles.html,12,0,0.00,1,7300000,"[63,45,45,45,45,45,45,63,36,100,36,36]",2023-04-06,"Site links, Video, Image, People also ask, FAQ, Related searches","commercial, informational",Organic
how to use easy off oven cleaner,65,65,260,47,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-a-self-cleaning-oven.html,0,0,0.00,0.44,23700000,"[53,53,53,53,66,66,66,66,100,82,82,82]",2023-03-31,"Video, Featured snippet, Video Carousel, People also ask, FAQ",informational,Organic
ice machine el paso,85,85,40,9,0.00,https://www.kitchenaid.com/content/dam/global/documents/201901/installation-instructions-w11246206-revB.pdf,0,0,0.00,0.86,22900000,"[27,18,18,18,100,100,18,100,18,18,18,18]",2023-03-21,"Local pack, Image pack, Image",commercial,Organic
best dual fuel range,45,45,880,56,1.41,https://www.kitchenaid.com/major-appliances/ranges/dual-fuel-ranges.html,0,0,0.00,1,160000000,"[55,55,62,45,55,55,45,55,62,62,62,62]",2023-03-30,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
making mochi,28,28,1000,59,0.56,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-mochi.html,1,0,0.00,0.04,12200000,"[68,31,52,46,52,46,52,37,46,68,100,46]",2023-04-03,"Image pack, Reviews, Video, Featured snippet, People also ask",informational,Organic
grinding bowl for herbs,56,56,390,24,0.25,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-grind-spices.html,0,0,0.00,0.96,92,"[66,66,54,54,66,66,66,54,66,66,54,54]",2023-03-31,"Image pack, Reviews, Video, Image, People also ask",commercial,Organic
turkey bacon in toaster oven,3,3,70,25,1.63,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-cook-bacon-in-toaster-oven.html,5,0,9.00,0.01,2760000,"[100,100,45,63,63,63,81,63,63,63,63,81]",2023-03-13,"Image pack, Site links, Reviews, Video Carousel, People also ask",informational,Organic
make humus,43,43,30,64,0.29,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-hummus-in-a-food-processor.html,0,0,0.00,0.08,82100000,"[4,4,4,4,4,4,4,4,4,4,22,4]",2023-04-01,"Site links, Reviews, Video, People also ask","commercial, informational",Organic
white residue in oven after cleaning,26,26,110,26,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-a-self-cleaning-oven.html,0,0,0.00,0.01,5460000,"[52,52,52,42,42,52,42,52,66,52,66,66]",2023-03-26,"Site links, Video, Featured snippet, People also ask, FAQ",informational,Organic
compact stand mixer,16,16,90,39,0.26,https://www.kitchenaid.com/countertop-appliances/stand-mixers/tilt-head-stand-mixers/p.artisan-mini-3.5-quart-tilt-head-stand-mixer.ksm3316xwh.html,0,0,0.00,1,21200000,"[42,19,34,19,26,26,15,19,34,65,65,34]",2023-03-23,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
what's the best blender,31,31,70,74,0.32,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/difference-between-food-processor-and-blender.html,0,0,0.00,1,46200000,"[3,0,0,6,0,3,28,21,15,43,53,53]",2023-03-25,"Reviews, Video, Image, Video Carousel, People also ask",commercial,Organic
easy way to poach an egg,44,44,110,68,0.06,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-poach-an-egg.html,0,0,0.00,0.22,4290000,"[64,82,64,100,64,82,82,52,82,52,82,82]",2023-03-23,"Site links, Reviews, Video, People also ask",informational,Organic
stand mixer brands,18,18,210,82,0.38,https://www.kitchenaid.com/countertop-appliances/stand-mixers/see-all.html,0,0,0.00,1,26900000,"[43,53,35,43,35,28,35,53,100,82,43,35]",2023-03-31,"Site links, Reviews, Video, Featured snippet, Image, People also ask, FAQ",commercial,Organic
stand mixer brands,17,17,210,82,0.38,https://www.kitchenaid.com/countertop-appliances/stand-mixers.html,0,0,0.00,1,26900000,"[43,53,35,43,35,28,35,53,100,82,43,35]",2023-03-31,"Site links, Reviews, Video, Featured snippet, Image, People also ask, FAQ",commercial,Organic
true refrigerator single door,90,90,30,25,2.69,https://www.kitchenaid.com/major-appliances/wall-ovens.html,0,0,0.00,1,100,"[71,100,42,28,42,42,57,42,42,42,28,0]",2023-03-23,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
what flavor is horchata,97,97,140,46,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-horchata.html,0,0,0.00,0,2040000,"[64,82,82,100,82,82,82,64,64,52,52,82]",2023-03-28,"Reviews, Video, Featured snippet, People also ask",informational,Organic
electric appliance package deals,26,26,20,68,1.53,https://www.kitchenaid.com/kitchenaid-appliance-packages.html,0,0,0.00,1,319000000,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-03,"Image pack, Site links, Video, Image, AdWords bottom, People also ask",commercial,Organic
new kitchen design ideas,38,38,70,77,1.01,https://www.kitchenaid.com/pinch-of-help/major-appliances/design-ideas-for-kitchen-remodel.html,0,0,0.00,1,542000000,"[63,45,63,63,45,81,81,63,81,100,81,27]",2023-03-28,"Image pack, Site links, Image, Video Carousel, People also ask, FAQ",informational,Organic
in cupboard microwave,13,13,30,44,0.56,https://www.kitchenaid.com/pinch-of-help/major-appliances/built-in-microwave-buying-guide.html,0,0,0.00,1,24600000,"[27,100,18,18,18,18,18,18,18,18,18,18]",2023-03-23,"Image pack, Video, Image, People also ask, FAQ",commercial,Organic
sage stand mixer,9,9,50,28,0.00,https://www.kitchenaid.com/countertop-appliances/stand-mixers/bowls/ceramic/p.5-quart-sage-leaf-ceramic-bowl.ksm2cb5psl.html,1,0,0.00,1,6200000,"[33,44,44,55,44,22,44,55,55,100,100,100]",2023-03-20,"Image pack, Reviews, Video, Image, People also ask","informational, transactional",Organic
how to clean burnt sugar from oven,95,95,110,11,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-a-self-cleaning-oven.html,0,0,0.00,0.03,3740000,"[33,33,42,42,33,42,33,42,52,100,80,42]",2023-03-12,"Site links, Reviews, Video, Featured snippet, AdWords bottom, Video Carousel, People also ask",informational,Organic
average fridge cost,97,97,170,44,0.37,https://www.kitchenaid.com/pinch-of-help/major-appliances/counter-depth-vs-standard-depth.html,0,0,0.00,0.96,36300000,"[65,80,65,65,65,65,65,65,80,42,80,42]",2023-03-31,"Image pack, Site links, Featured snippet, Image, People also ask, FAQ",informational,Organic
store bread in freezer,97,97,40,62,0.28,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-keep-bread-fresh.html,0,0,0.00,0.89,41900000,"[60,80,60,80,100,100,100,80,0,60,80,100]",2023-03-24,"Site links, Reviews, Featured snippet, Video Carousel, People also ask, FAQ",informational,Organic
silent dishwasher,7,7,140,39,0.70,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-choose-quiet-dishwasher.html,4,0,2.00,1,89,"[82,64,64,64,64,64,82,64,82,82,82,100]",2023-03-15,"Image pack, Site links, Video, Image, AdWords bottom, People also ask, FAQ",commercial,Organic
wine fridge for cabinet,28,28,210,47,0.91,https://www.kitchenaid.com/major-appliances/refrigeration/undercounter/wine-cellar.html,0,0,0.00,1,24800000,"[0,0,1,0,0,0,0,30,20,0,100,45]",2023-03-27,"Site links, Video, Image, Shopping ads, People also ask, FAQ","commercial, informational",Organic
sorbet vs italian ice,29,29,390,35,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-italian-ice.html,0,0,0.00,0,12200000,"[54,66,100,100,100,100,66,44,35,28,44,54]",2023-03-26,"Site links, Reviews, Video, Featured snippet, People also ask",informational,Organic
compact range hood,35,35,30,29,0.61,https://www.kitchenaid.com/pinch-of-help/major-appliances/range-hood-sizes.html,0,0,0.00,1,41800000,"[27,27,18,18,27,36,18,18,18,45,27,18]",2023-03-23,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
fw61100042831,20,20,90,19,0.00,https://producthelp.kitchenaid.com/Countertop_Appliances/Coffee_Products/Automatic/Troubleshooting/Error_Codes_-_Automatic_Coffee_Maker,0,0,0.00,0,24,"[82,17,17,52,17,52,52,5,11,100,64,100]",2023-04-04,"Knowledge panel, Image, Video Carousel, People also ask","informational, transactional",Organic
pink kitchen canister set,57,57,30,19,0.00,https://www.kitchenaid.com/,0,0,0.00,1,81,"[2,2,2,2,2,2,12,2,2,2,2,2]",2023-03-30,"Image pack, Video, Image, AdWords bottom, Shopping ads",commercial,Organic
ice coffe machine,72,72,260,51,2.20,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/cold-brew-vs-iced-coffee.html,0,0,0.00,1,157000000,"[10,13,100,16,16,20,16,20,13,16,6,3]",2023-04-04,"Reviews, Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
microwave filter,30,30,1900,46,0.82,https://www.kitchenaid.com/major-appliances/microwaves/accessories/filters.html,2,0,2.00,1,67800000,"[24,36,28,36,36,19,54,19,24,19,28,19]",2023-04-05,"Site links, Video, Image, People also ask",commercial,Organic
humming refrigerator,95,95,50,20,4.82,https://producthelp.kitchenaid.com/Refrigeration/Full-Size_Refrigerators/French_Door_Bottom_Freezer_Refrigerator/Operation/Noise/Buzzing_Noise_-_Refrigerator,0,0,0.00,0.02,1470000,"[55,100,77,100,44,77,55,77,22,55,77,33]",2023-04-03,"Image pack, Site links, Featured snippet, Image, Video Carousel, People also ask, FAQ",informational,Organic
removable countertop extension,90,90,30,11,0.51,https://www.kitchenaid.com/pinch-of-help/major-appliances/parts-of-a-refrigerator.html,0,0,0.00,1,2010000,"[29,29,17,23,23,11,11,11,11,11,11,11]",2023-04-02,"Image pack, Image, People also ask",informational,Organic
how to clean mildew out of dishwasher,52,0,20,35,0.83,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-a-dishwasher.html,0,0,0.00,0.73,1760000,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-08,"Site links, Video, Featured snippet, Video Carousel, People also ask, FAQ, Related searches",informational,Organic
cooktop white,54,54,110,32,0.81,https://www.kitchenaid.com/major-appliances/cooktops/see-all.html,0,0,0.00,1,353000000,"[100,64,78,50,78,78,78,78,78,50,64,64]",2023-03-25,"Image pack, Reviews, Video, Image, AdWords top, People also ask, FAQ",commercial,Organic
cost of electric stove,35,35,90,78,0.46,https://www.kitchenaid.com/major-appliances/ranges/electric-ranges.html,0,0,0.00,1,46800000,"[42,33,23,23,33,42,33,42,23,23,100,42]",2023-03-29,"Site links, Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
steel blacking,37,37,90,21,0.00,https://www.kitchenaid.com/major-appliances/black-stainless.html,0,0,0.00,0.31,1440000000,"[64,64,64,52,41,41,41,0,41,64,64,64]",2023-03-27,"Image pack, Site links, Image, AdWords bottom, Video Carousel, People also ask",informational,Organic
do air fryers heat up the kitchen,30,30,40,45,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/air-frying-vs-oven-cooking-methods.html,0,0,0.00,0.18,15700000,"[21,21,14,14,35,78,78,35,14,14,14,14]",2023-03-12,"Site links, Reviews, Image, Video Carousel, FAQ",informational,Organic
25 deep refrigerator,21,21,210,33,0.64,https://www.kitchenaid.com/major-appliances/refrigeration/freestanding-refrigerators.html,0,0,0.00,1,47300000,"[53,53,53,100,80,80,100,80,80,100,100,100]",2023-03-25,"Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
scones form,17,17,30,55,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-scones.html,0,0,0.00,1,9970000,"[28,28,14,14,28,14,14,14,14,14,14,14]",2023-04-05,"Image pack, Site links, Reviews, Featured snippet, Video Carousel, People also ask",informational,Organic
how to pull pork boston butt,94,94,90,62,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-pulled-pork.html,0,0,0.00,0,1730000,"[27,18,63,100,100,100,63,100,18,100,100,100]",2023-03-19,"Image pack, Reviews, Video, Featured snippet, Video Carousel, People also ask",informational,Organic
stoves range cooker,22,22,50,48,0.81,https://www.kitchenaid.com/major-appliances/ranges/see-all.html,0,0,0.00,1,10900000,"[6,22,4,4,29,22,4,10,4,8,4,4]",2023-03-24,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
how to make chumus,40,40,70,60,0.45,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-hummus-in-a-food-processor.html,0,0,0.00,0.03,79700000,"[0,0,0,0,0,100,0,0,0,0,0,0]",2023-03-27,"Site links, Reviews, Video, People also ask",informational,Organic
how to make dough less sticky without flour,77,77,30,21,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-knead-dough-by-hand-or-machine.html,0,0,0.00,0,2910000,"[21,14,14,14,14,14,14,14,14,14,78,14]",2023-03-12,"Site links, Reviews, Video, Video Carousel, People also ask",informational,Organic
movktail,62,62,170,79,0.45,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/best-mocktail-recipes.html,0,0,0.00,0.98,66900000,"[53,15,3,53,81,53,9,53,53,81,100,81]",2023-04-05,"Knowledge panel, Site links, Reviews, Video, Image, People also ask, FAQ",informational,Organic
my ice maker isn t making ice,36,36,20,54,3.12,https://producthelp.kitchenaid.com/Refrigeration/Full-Size_Refrigerators/French_Door_Bottom_Freezer_Refrigerator/Ice_and_Water_Concerns/Ice_and_Dispenser_Concerns/Ice_Production/Not_Making_Ice/Not_Making_Ice_-_Refrigerator,0,0,0.00,0.11,80000000,"[100,66,66,66,66,66,66,66,66,66,0,0]",2023-03-19,"Image pack, Site links, Featured snippet, Video Carousel, People also ask, FAQ",informational,Organic
warming drawers,7,7,1000,46,0.88,https://www.kitchenaid.com/pinch-of-help/major-appliances/what-is-a-warming-drawer.html,30,0,26.00,1,11100000,"[100,52,84,46,52,46,37,52,46,46,37,84]",2023-04-03,"Video, Image, People also ask, FAQ",commercial,Organic
countertop food display,88,88,20,18,2.00,https://www.kitchenaid.com/major-appliances/dishwashers.html,0,0,0.00,1,46800000,"[14,14,14,14,14,14,14,14,14,14,14,14]",2023-04-03,"Image pack, Site links, Video, Image, Shopping ads",informational,Organic
ceramic countertop cleaner,45,45,20,29,1.05,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-induction-cooktop.html,0,0,0.00,1,3500000,"[17,11,11,11,11,11,11,11,11,11,11,11]",2023-03-20,"Video, Image, People also ask",commercial,Organic
under cabinet microwave with vent,30,30,110,53,0.60,https://www.kitchenaid.com/major-appliances/microwaves/over-the-range.html,0,0,0.00,1,9340000,"[66,66,42,42,52,52,52,33,52,42,42,42]",2023-03-16,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
kitchen appliance package deals near me,86,86,20,77,1.36,https://www.kitchenaid.com/,0,0,0.00,1,203000000,"[40,40,40,40,40,40,40,40,40,40,40,40]",2023-04-02,"Local pack, Image pack, Site links, Image, People also ask",transactional,Organic
kitchen appliance package deals near me,85,85,20,77,1.36,https://www.kitchenaid.com/kitchenaid-appliance-packages.html,0,0,0.00,1,203000000,"[40,40,40,40,40,40,40,40,40,40,40,40]",2023-04-02,"Local pack, Image pack, Site links, Image, People also ask",transactional,Organic
how to fix kitchenaid mixer,10,10,140,46,1.04,https://www.kitchenaid.com/repair-or-replace.html,3,0,3.00,0.18,2950000,"[34,34,28,28,34,28,28,43,81,81,43,43]",2023-04-02,"Video, People also ask, FAQ",informational,Organic
how to fix kitchenaid mixer,9,9,140,46,1.04,https://producthelp.kitchenaid.com/Countertop_Appliances/Stand_Mixers/Product_Info/Stand_Mixer_Cleaning_and_Care/Stand_Mixer_Repair_Options,3,0,3.00,0.18,2950000,"[34,34,28,28,34,28,28,43,81,81,43,43]",2023-04-02,"Video, People also ask, FAQ",informational,Organic
perfect drip coffee,44,0,20,43,0.83,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/drip-vs-pour-over-coffee-whats-difference.html,0,0,0.00,0.83,22900000,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-07,"Image pack, Site links, Reviews, Video Carousel, People also ask, FAQ, Indented, Related searches",informational,Organic
